CompanyKey,Company,Year,WomenPct,BvdID,NACE,IncorpYear,NumDirectors,TotalAssets_m,ShareFunds_m,NetIncome_m,Revenue_m,MarketCap_m,Employees,ROA,TotalDebt_m,TobinQ,GenderDiv,GenderDivSq,Blau,FCA_Post,CriticalMass,GenderDiv_x_Post,FirmSize,Leverage,FirmAge,Industry
RECKITT BENCKISER,Reckitt Benckiser Group Plc,2023,42.9,GB06270876,7010,2006.0,35.0,27136.0,8469.0,1643.0,14607.0,38700.339520074,40100.0,0.060546875,18667.0,2.114067641512161,0.429,0.18404099999999998,0.4899180000000001,1,1,0.429,10.20861653859163,0.6879053655660378,17.0,70
EXPERIAN,Experian Plc,2023,45.5,GBJE93905,7490,1904.0,20.0,9286.02299460262,3701.8819468749703,950.6439182486799,5626.95570292818,31738.616905813,22261.0,0.1023736338797814,5584.1410477276495,4.019240311512691,0.455,0.20702500000000001,0.4959500000000001,1,1,0.455,9.136265644842428,0.6013490437158469,119.0,74
ANGLO AMERICAN,Anglo American Plc,2023,40.0,GB03564138,0710,1997.0,26.0,52250.8132080438,24825.8890538399,222.213575046231,24217.353645144398,26358.300865734,58000.0,0.004252825198364992,27424.9241542039,1.0293279992751998,0.4,0.16000000000000003,0.48,1,1,0.4,10.863810733496255,0.5248707622024521,26.0,07
UNITE,Unite Group Plc,2023,40.0,GB03199160,5590,1995.0,25.0,5470.9,4093.1,102.5,276.1,4550.26444199,1821.0,0.018735491418231005,1377.7999999999997,1.083562931508527,0.4,0.16000000000000003,0.48,1,1,0.4,8.607198415702664,0.2518415617174505,28.0,55
VODAFONE,Vodafone Group Plc,2023,45.5,GB01833679,6190,1983.0,28.0,123731.775700405,52285.3540296036,977.168162788094,38950.4372677665,19080.653223018,96282.0,0.007897471423623119,71446.42167080141,0.7634976344696593,0.455,0.20702500000000001,0.4959500000000001,1,1,0.455,11.725871402518644,0.577429857984068,40.0,61
IMI,IMI Plc,2023,44.4,GB00714275,2899,1961.0,13.0,2470.4,1030.2,237.3,2196.0,4403.086048497,10771.0,0.09605731865284974,1440.2,2.3653198059006635,0.444,0.197136,0.49372799999999994,1,1,0.444,7.8121353598304575,0.5829825129533679,62.0,28
TAYLOR WIMPEY,Taylor Wimpey Plc,2023,44.4,GB00296805,4120,1934.0,17.0,6253.6,4523.4,349.0,3600.2,5197.138003984,4719.0,0.05580785467570679,1730.2000000000007,1.10773602468722,0.444,0.197136,0.49372799999999994,1,1,0.444,8.740912576906121,0.2766726365613408,89.0,41
BARRATT REDROW,Barratt Developments Plc,2023,33.3,GB00604574,4110,1957.0,21.0,8004.0,5596.4,530.3,5461.4,4029.90759782,7031.0,0.0662543728135932,2407.6000000000004,0.804286306574213,0.33299999999999996,0.11088899999999997,0.444222,1,1,0.33299999999999996,8.987696695703624,0.3007996001999001,66.0,41
ASSOCIATED BRITISH FOODS,Associated British Foods Plc,2023,40.0,GB00293262,1089,1933.0,11.0,18844.0,11193.0,1044.0,19750.0,16048.274970355,133487.0,0.05540225005306729,7651.0,1.257656281593876,0.4,0.16000000000000003,0.48,1,1,0.4,9.843949839819931,0.4060178306092125,90.0,10
BRITISH AMERICAN TOBACCO,British American Tobacco Plc,2023,45.5,GB03407696,1200,1996.0,25.0,118716.0,52934.0,-14367.0,27715.0,51336.746708946,46725.0,-0.11873999054673742,65782.0,0.9865455937611274,0.455,0.20702500000000001,0.4959500000000001,1,1,0.455,11.684489365111222,0.5541123353212709,27.0,12
IMPERIAL BRANDS,Imperial Brands Plc,2023,40.0,GB03236483,1200,1995.0,21.0,29491.0,6642.0,2328.0,32475.0,14974.678705395,25200.0,0.07893933742497711,22849.0,1.2825498865889593,0.4,0.16000000000000003,0.48,1,1,0.4,10.29184041103433,0.7747787460581195,28.0,12
SHELL,Shell Plc,2023,41.7,GB04366849,0610,2001.0,23.0,319006.03934287,147903.15697123,15200.8219057243,249143.818803689,167708.783817337,103000.0,0.047650577202353044,171102.88237164,1.06208542912512,0.41700000000000004,0.17388900000000004,0.48622200000000004,1,1,0.41700000000000004,12.639734497244369,0.5363625175375987,22.0,06
MONDI,Mondi Plc,2023,40.0,GB06209386,1729,2006.0,17.0,8645.30546381335,5289.21940058272,-132.75107747525502,6975.07131910834,7465.389535886,21400.0,-0.015355279004415877,3356.086063230631,1.2517169745374612,0.4,0.16000000000000003,0.48,1,1,0.4,9.064771731653172,0.3881975110397427,17.0,17
RENTOKIL INITIAL,Rentokil Initial Plc,2023,33.3,GB05393279,3900,2004.0,26.0,11127.0,4088.0,381.0,5375.0,11119.355793835,62900.0,0.03424103531949312,7039.0,1.631918378164375,0.33299999999999996,0.11088899999999997,0.444222,1,1,0.33299999999999996,9.3171298661577,0.63260537431473,19.0,39
WEIR,Weir Group Plc,2023,44.4,GBSC002934,2813,1895.0,19.0,3892.7,1699.7,227.9,2641.9,4897.58130156,12391.0,0.058545482569938606,2193.0,1.8215072575744342,0.444,0.197136,0.49372799999999994,1,1,0.444,8.266858283248832,0.5633621907673337,128.0,28
ENTAIN,Entain Plc,2023,33.3,GBIM004685V,9329,2009.0,9.0,10850.6,2792.7,-928.6,4769.6,6350.948764878,31180.0,-0.08558052089285385,8057.900000000001,1.3279310604831067,0.33299999999999996,0.11088899999999997,0.444222,1,1,0.33299999999999996,9.291975656978813,0.7426225277864819,14.0,93
HIKMA PHARMACEUTICALS,Hikma Pharmaceuticals Plc,2023,41.7,GB05557934,2120,2004.0,21.0,3674.76866154191,1734.52221652694,149.18932600276997,2261.39609941041,3955.145592253,8967.0,0.04059829059829063,1940.2464450149703,1.604289298253213,0.41700000000000004,0.17388900000000004,0.48622200000000004,1,1,0.41700000000000004,8.209245460425254,0.527991452991453,19.0,21
INTERTEK,Intertek Group Plc,2023,41.7,GB04267576,7120,2000.0,31.0,3537.9,1360.1,297.4,3328.7,6852.75202466,43908.0,0.08406116622855365,2177.8,2.5525176021538196,0.41700000000000004,0.17388900000000004,0.48622200000000004,1,1,0.41700000000000004,8.171288609764034,0.6155629045478956,23.0,71
DIPLOMA,Diploma Plc,2023,37.5,GB03899848,4690,1999.0,21.0,1589.3,902.0,117.7,1200.3,4026.396232352,3319.0,0.07405776127855031,687.3,2.9658945651242687,0.375,0.140625,0.46875,1,1,0.375,7.371048946702774,0.4324545397344743,24.0,46
ANTOFAGASTA,Antofagasta Plc,2023,40.0,GB01627889,0729,1981.0,30.0,15427.1185570612,9460.48776532512,655.726348131122,5005.930052976099,16557.46326774,6630.0,0.042504784396758734,5966.630791736079,1.4600324730872376,0.4,0.16000000000000003,0.48,1,1,0.4,9.64388218501911,0.3867624903294123,42.0,07
FRESNILLO,Fresnillo Plc,2023,33.3,GB06344120,2441,2006.0,21.0,4505.20827373394,3193.59146921309,183.66697924201,2151.09650466166,4380.095672922,7303.0,0.04076769997800476,1311.6168045208497,1.2633627862725931,0.33299999999999996,0.11088899999999997,0.444222,1,1,0.33299999999999996,8.412989400657237,0.2911334448548757,17.0,24
RIO TINTO,Rio Tinto Plc30,2023,30.8,GB00719885,0710,1961.0,23.0,81307.3974645307,44239.346401695104,7897.611794399259,43078.0252798103,73102.181979082,57174.0,0.09713275840423363,37068.0510628356,1.3549841278584513,0.308,0.094864,0.426272,1,1,0.308,11.305992281120213,0.45590010526417424,62.0,07
HOWDEN JOINERY,Howden Joinery Group Plc,2023,28.6,GB02128710,3102,1986.0,19.0,2064.5,978.4,254.6,2310.9,4464.006159106,12412.0,0.12332283845967547,1086.1,2.688353673580044,0.28600000000000003,0.08179600000000002,0.4084080000000001,1,0,0.28600000000000003,7.632643345326145,0.5260837975296682,37.0,31
AIRTEL AFRICA,Airtel Africa Plc,2023,27.3,GB11462215,6190,2017.0,25.0,7818.43175800687,1823.58716594826,-130.822557557158,3964.3199259744797,3968.293877751,4132.0,-0.016732582902342582,5994.84459205861,1.2743141819465702,0.273,0.07452900000000001,0.39694200000000013,1,0,0.273,8.964239270973666,0.7667579353006796,6.0,61
FRASERS,Frasers Group Plc,2023,28.6,GB06035106,4764,2006.0,14.0,4302.7,1668.2,491.7,5693.1,3592.547991891,32481.0,0.11427708183233784,2634.5,1.4472419624633373,0.28600000000000003,0.08179600000000002,0.4084080000000001,1,0,0.28600000000000003,8.366998011607295,0.6122899574685663,17.0,47
BURBERRY,Burberry Group Plc,2022,41.7,GB03458224,4771,1996.0,29.0,3697.0,1617.0,396.0,2864.0,6638.851405164,8979.0,0.10711387611576954,2080.0,2.358358508294293,0.41700000000000004,0.17388900000000004,0.48622200000000004,1,1,0.41700000000000004,8.215276958936633,0.562618339193941,26.0,47
NEXT,Next Plc,2022,40.0,GB04412362,4791,2001.0,16.0,3983.8,1165.1,711.7,5034.0,8554.649138068,44048.0,0.17864852653245644,2818.7000000000003,2.8548996280104424,0.4,0.16000000000000003,0.48,1,1,0.4,8.289991416641174,0.707540539183694,21.0,47
NEXT,Next Plc,2022,40.0,GB01579589,7320,1980.0,13.0,594.426,114.4,1.623,720.5,987.009423692,3979.0,0.0027303650917019106,480.02600000000007,2.467986635328872,0.4,0.16000000000000003,0.48,1,1,0.4,6.38759623403507,0.8075454303815782,42.0,73
SAINSBURY J,J Sainsbury Plc31,2022,44.4,GB00185647,4711,1921.0,27.0,26158.0,7253.0,207.0,31564.0,6201.236627998,107.0,0.007913449040446517,18905.0,0.9597919041210337,0.444,0.197136,0.49372799999999994,1,1,0.444,10.171910350049098,0.722723449805031,101.0,47
PEARSON,Pearson Plc,2022,50.0,GB00053723,5811,1897.0,27.0,7324.0,4415.0,242.0,3914.0,6722.166741448,20438.0,0.03304205352266521,2909.0,1.315014574200983,0.5,0.25,0.5,1,1,0.5,8.898911905794401,0.3971873293282359,125.0,58
WPP NEW,WPP Plc,2022,38.5,GBJE111714,7311,1904.0,49.0,28822.5,4160.4,682.7,14428.7,8783.827727779,115473.0,0.02368635614537254,24662.1,1.1604103643951424,0.385,0.148225,0.47355,1,1,0.385,10.268911611107109,0.8556544366380432,118.0,73
WHITBREAD,Whitbread Plc,2022,33.0,GB04120344,5510,1999.0,23.0,9942.8,4111.4,278.8,2637.9,6294.817933162,38723.0,0.0280403910367301,5831.4,1.2195978932656797,0.33,0.10890000000000001,0.44220000000000004,1,1,0.33,9.204603950124246,0.5864947499698274,23.0,55
HALEON,Haleon Plc,2022,45.5,GB13691224,2120,2020.0,29.0,34815.0,16457.0,1060.0,10889.0,30229.377118735,24622.0,0.030446646560390637,18358.0,1.3955874513495619,0.455,0.20702500000000001,0.4959500000000001,1,1,0.455,10.457803607376647,0.5273014505241993,2.0,21
HALMA,Halma Plc,2022,50.0,GB00040932,2611,1894.0,22.0,2788.4,1598.9,234.5,1852.8,8462.294797856,8141.0,0.08409840768899728,1189.5,3.4614096965485586,0.5,0.25,0.5,1,1,0.5,7.933223233612244,0.4265887247166834,128.0,26
UNITED UTILITIES,United Utilities Group Plc,2022,44.4,GB06559020,3600,1988.0,22.0,14527.2,2508.7,204.9,1829.2,7228.01749092,5975.0,0.014104576243185197,12018.5,1.32486077777686,0.444,0.197136,0.49372799999999994,1,1,0.444,9.583778033245586,0.8273101492372927,34.0,36
ASTRAZENECA,AstraZeneca Plc,2022,38.5,GB02723534,2120,1991.0,33.0,79949.4778530744,30707.6661202412,2724.56166558781,37163.5845924415,173856.567838361,83500.0,0.03407854233388266,49241.811732833194,2.7904920152347827,0.385,0.148225,0.47355,1,1,0.385,11.28915018732238,0.6159116113719514,31.0,21
AUTO TRADER,Auto Trader Group Plc,2022,55.6,GB09439967,4511,2014.0,29.0,662.7,527.3,233.9,500.2,5661.048987339,1160.0,0.35295005281424474,135.4000000000001,8.71465224789989,0.556,0.3091360000000001,0.49372799999999994,1,1,0.556,6.496322399094181,0.2194338772094706,8.0,45
DIAGEO,Diageo Plc,2022,63.6,GB00023307,1101,1886.0,23.0,36516.0,9513.99999999997,3249.0,15452.0,80521.742215493,28558.0,0.08897469602366086,27002.00000000003,2.944565182810084,0.636,0.404496,0.463008,1,1,0.636,10.505505799684972,0.7394566765253595,136.0,11
SEVERN TRENT,Severn Trent Plc,2022,55.6,GB02366619,3600,1988.0,17.0,12148.6,970.6,132.2,2168.2,7242.468051062,7651.0,0.010881912319114959,11178.0,1.5162626188253792,0.556,0.3091360000000001,0.49372799999999994,1,1,0.556,9.404969215792182,0.9201060204468005,34.0,36
NATIONAL GRID,National Grid Plc,2022,41.7,GB04031152,3522,1999.0,50.0,92697.0,29562.0,7797.0,24252.0,40322.469662419,29450.0,0.08411275445807308,63135.0,1.1160821780901107,0.41700000000000004,0.17388900000000004,0.48622200000000004,1,1,0.41700000000000004,11.437091388570725,0.6810900029127156,23.0,35
JD SPORTS FASHION,JD Sports Fashion Plc,2022,44.4,GB01888425,4764,1984.0,15.0,8110.6,2631.0,188.3,10153.6,8435.547063466,51297.0,0.02321653145266688,5479.6,1.7156741872939116,0.444,0.197136,0.49372799999999994,1,1,0.444,9.000927127110232,0.6756096959534437,38.0,47
MELROSE INDUSTRIES,Melrose Industries Plc,2022,40.0,GB09800044,3030,2014.0,20.0,13987.0,7168.0,-308.0,7669.0,5453.202711326,39959.0,-0.02202044755844713,6819.0,0.8774006371148925,0.4,0.16000000000000003,0.48,1,1,0.4,9.545883605779304,0.4875241295488668,8.0,30
RELX,RELX Plc,2022,40.0,GB00077536,6311,1902.0,20.0,15829.0,3754.0,1632.0,8553.0,43816.77592305,35700.0,0.10310190157306211,12075.0,3.5309732720355047,0.4,0.16000000000000003,0.48,1,1,0.4,9.669598979685738,0.7628403563080423,120.0,63
UNILEVER,Unilever Plc,2022,38.5,GB00041424,2042,1894.0,22.0,68780.1329759881,19179.8828813806,6754.1894373305595,53094.0096923264,105762.598284108,127056.0,0.09819971472995728,49600.2500946075,2.2588332074460276,0.385,0.148225,0.47355,1,1,0.385,11.138670217336934,0.7211421081713159,128.0,20
SAGE,Sage Group Plc32,2022,36.4,GB02231246,5829,1987.0,18.0,3897.0,1397.0,260.0,1947.0,7108.793497489,11574.0,0.06671798819604824,2500.0,2.4656898890143704,0.364,0.132496,0.463008,1,1,0.364,8.26796230533871,0.6415191172696947,35.0,58
JOHNSON MATTHEY,Johnson Matthey Plc,2022,33.0,GB00033774,2059,1891.0,16.0,7029.0,2539.0,276.0,14968.0,3638.798358238,12638.0,0.039265898420828,4490.0,1.1564658355723432,0.33,0.10890000000000001,0.44220000000000004,1,1,0.33,8.857799727175905,0.6387821880779627,131.0,20
CONVATEC,Convatec Group Plc,2022,40.0,GB10361298,4690,2015.0,21.0,2976.46761033802,1333.85855021189,52.1213286999614,1717.35220557504,4754.046332969,10028.0,0.017511135857461013,1642.6090601261303,2.149076096402977,0.4,0.16000000000000003,0.48,1,1,0.4,7.998492510739519,0.5518652561247218,7.0,46
RIO TINTO,Rio Tinto Plc33,2022,36.4,GB00719885,0710,1961.0,23.0,80165.7523648501,43703.1955002332,10268.4818004757,46881.0221387761,72454.980383453,53726.0,0.12809063094352088,36462.55686461689,1.3586542137391135,0.364,0.132496,0.463008,1,1,0.364,11.29185167478254,0.45483957661457014,61.0,07
CRODA,Croda International Plc,2022,54.5,GB00206132,2059,1924.0,18.0,3611.9,2431.1,649.3,2445.3,9221.52471752,5825.0,0.17976688169661395,1180.8000000000002,2.880014595509289,0.545,0.29702500000000004,0.49595,1,1,0.545,8.191989228660823,0.32691934992663146,98.0,20
SPIRAX,Spirax-Sarco Engineering Plc,2022,40.0,GB00596337,2813,1957.0,21.0,2784.9,1169.8,224.7,1610.6,7813.934611573,10416.0,0.08068512334374663,1615.1000000000001,3.385771342444253,0.4,0.16000000000000003,0.48,1,1,0.4,7.931967245073997,0.5799490107364718,65.0,28
TESCO,Tesco Plc,2022,41.7,GB00445790,4711,1946.0,24.0,45868.0,12225.0,737.0,65890.0,18661.769698284,222306.0,0.01606784686491672,33643.0,1.1403324692222028,0.41700000000000004,0.17388900000000004,0.48622200000000004,1,1,0.41700000000000004,10.733522985158196,0.7334743176070463,76.0,47
PERSIMMON,Persimmon Plc,2022,33.0,GB01818486,4120,1983.0,11.0,5034.1,3439.3,561.0,3826.1,3886.166191802,5554.0,0.11143997934089508,1594.8000000000002,1.0887678416801414,0.33,0.10890000000000001,0.44220000000000004,1,1,0.33,8.52399004041651,0.31679942790171034,39.0,41
BRITISH LAND,British Land Company Plc,2022,40.0,GB00621920,6831,1958.0,17.0,8290.0,5525.0,-1038.0,418.0,3595.172348872,647.0,-0.11873999054673742,2765.0,0.767210174773462,0.4,0.16000000000000003,0.48,1,1,0.4,9.022805248129341,0.3335343787696019,64.0,68
SSE,SSE Plc,2022,46.2,GBSC117119,3511,1988.0,24.0,27177.1,11083.2,-60.6,13594.8,19658.472836803,14980.0,-0.002229818486887858,16093.899999999998,1.3155330346800431,0.462,0.21344400000000002,0.497112,1,1,0.462,10.210129985912626,0.5921860684178959,34.0,35
INFORMA,Informa Plc,2022,45.5,GB08860726,5814,2013.0,26.0,12145.7,7466.3,1631.5,2389.3,8792.901725032,11135.0,0.13432737512041298,4679.400000000001,1.1092239825643644,0.455,0.20702500000000001,0.4959500000000001,1,1,0.455,9.40473047666294,0.3852721539310209,9.0,58
KINGFISHER,Kingfisher Plc,2022,44.4,GB01664812,4719,1981.0,23.0,12103.0,6663.0,471.0,13085.0,5414.069240415,80000.0,0.03891597124679831,5440.0,0.8968081666045609,0.444,0.197136,0.49372799999999994,1,1,0.444,9.401208634738603,0.4494753366933818,41.0,47
LAND SECURITIES,Land Securities Group Plc,2022,44.4,GB04369054,9499,1904.0,23.0,10966.0,7072.0,-619.0,795.0,4606.459073275,577.0,-0.05644720043771658,3894.0,0.7751649711175451,0.444,0.197136,0.49372799999999994,1,1,0.444,9.302554855963994,0.3550975743206274,118.0,94
ROLLS ROYCE,Rolls-Royce Holdings Plc,2022,33.0,GB07524813,3030,2010.0,43.0,29450.0,-6016.0,-1269.0,13795.0,7798.600238139,41810.0,-0.04308998302207131,35466.0,1.4690865955225467,0.33,0.10890000000000001,0.44220000000000004,1,1,0.33,10.290449189079732,1.139816536841041,12.0,30
UNITE,Unite Group Plc,2022,40.0,GB03199160,5590,1995.0,25.0,5398.5,3818.5,355.1,259.3,3642.547570295,1775.0,0.06577753079559137,1580.0,0.9674071631555061,0.4,0.16000000000000003,0.48,1,1,0.4,8.593876416187195,0.2926738908956191,27.0,55
CENTRICA,Centrica Plc,2022,44.4,GB03033654,3522,1904.0,19.0,29038.0,1280.0,-782.0,23741.0,5656.722666757,19954.0,-0.02693022935463875,27758.0,1.1507239708918313,0.444,0.197136,0.49372799999999994,1,1,0.444,10.276360596043633,0.9559198291893382,118.0,35
SEGRO,SEGRO Plc,2022,40.0,GB00167591,6831,1919.0,18.0,17348.0,11373.0,-1927.0,669.0,9234.70584253,425.0,-0.11107908692644686,5975.0,0.8767411714624165,0.4,0.16000000000000003,0.48,1,1,0.4,9.761232504955258,0.3444201060640996,103.0,68
RECKITT BENCKISER,Reckitt Benckiser Group Plc Drug & Grocery,2022,33.0,GB06270876,7010,2006.0,35.0,28742.0,9483.0,2349.0,14453.0,41185.045424425,40000.0,0.08172708927701622,19259.0,2.102986758904217,0.33,0.10890000000000001,0.44220000000000004,1,1,0.33,10.266114746634193,0.6700647136594531,16.0,70
RENTOKIL INITIAL,Rentokil Initial Plc,2022,33.0,GB05393279,3900,2004.0,26.0,11922.0,4098.0,232.0,3714.0,12801.802423536,58600.0,0.019459822177487,7824.0,1.7300622734051332,0.33,0.10890000000000001,0.44220000000000004,1,1,0.33,9.386140711779872,0.6562657272269753,18.0,39
VODAFONE,Vodafone Group Plc,2022,53.8,GB01833679,6190,1983.0,28.0,136664.446305018,56664.588647748504,10402.670477677,48745.2723489797,24104.360393892,98103.0,0.07611833771644995,79999.8576572695,0.7634976344696593,0.5379999999999999,0.2894439999999999,0.497112,1,1,0.5379999999999999,11.825283903331755,0.5853743224387694,39.0,61
BUNZL,Bunzl Plc,2022,37.5,GB00358948,4639,1939.0,21.0,8666.8,2720.9,474.4,12040.4,9316.255922664,22451.0,0.054737619421239676,5945.9,1.76099089890894,0.375,0.140625,0.46875,1,1,0.375,9.067254912832553,0.6860548299256934,83.0,46
BAE SYSTEMS,BAE Systems Plc,2022,35.7,GB01470151,3030,1979.0,22.0,31462.0,11400.0,1591.0,21438.0,26343.138139837,84000.0,0.05056894030894412,20062.0,1.4749583033448923,0.35700000000000004,0.12744900000000003,0.4591019999999999,1,1,0.35700000000000004,10.35653574738245,0.6376581272646367,43.0,30
SMITH NEPHEW,Smith & Nephew Plc,2022,36.4,GB00324357,3250,1936.0,29.0,8258.20607033093,4357.80711658342,184.78626868189798,4321.34704563273,9689.742293843,19094.0,0.02237607866746937,3900.398953747511,1.6456529580214163,0.364,0.132496,0.463008,1,1,0.364,9.01896266015878,0.4723058398555088,86.0,32
GLENCORE,Glencore Plc,2022,44.4,GBJE107710,2399,1904.0,22.0,109863.308792162,37470.1806436177,14352.009746952801,212420.51654859202,70791.583664989,81706.0,0.13063514930270076,72393.1281485443,1.3032987390213078,0.444,0.197136,0.49372799999999994,1,1,0.444,11.606992224704143,0.6589381745774351,118.0,23
BARRATT REDROW,Barratt Developments Plc,2022,33.0,GB00604574,4110,1957.0,21.0,8210.7,5631.3,515.1,5352.3,4677.202213182,6564.0,0.0627352113705287,2579.4000000000005,0.8837982404888743,0.33,0.10890000000000001,0.44220000000000004,1,1,0.33,9.013193460687647,0.3141510468047792,65.0,41
ANGLO AMERICAN,Anglo American Plc,2022,33.0,GB03564138,0710,1997.0,26.0,55856.0000584786,28134.7452042892,3740.4718243501698,29722.4155665965,43290.696864481,57000.0,0.0669663388075421,27721.254854189403,1.2713397243684517,0.33,0.10890000000000001,0.44220000000000004,1,1,0.33,10.930532230391771,0.49629860400255216,25.0,07
BERKELEY,Berkeley Group Holdings Plc,2022,33.0,GB05172586,4110,1904.0,14.0,6587.7,3136.1,482.4,2348.0,4543.30900703,3030.0,0.07322737829591511,3451.6,1.2136115802222325,0.33,0.10890000000000001,0.44220000000000004,1,1,0.33,8.792959552920056,0.5239461420526133,118.0,41
SMITHS,Smiths Group Plc,2022,40.0,GB00137013,2651,1913.0,22.0,5223.0,2721.0,1033.0,2929.0,5506.001725423,14764.0,0.19777905418341948,2502.0,1.5332187871765268,0.4,0.16000000000000003,0.48,1,1,0.4,8.560827228436299,0.479035037334865,109.0,26
ENTAIN,Entain Plc,2022,36.4,GBIM004685V,9329,2009.0,9.0,8740.1,3316.6,24.2,4296.9,7781.648518546,28940.0,0.0027688470383634054,5423.5,1.510869271352273,0.364,0.132496,0.463008,1,1,0.364,9.075676910231723,0.620530657543964,13.0,93
TAYLOR WIMPEY,Taylor Wimpey Plc,2022,44.4,GB00296805,4120,1934.0,17.0,6483.1,4502.1,643.6,4485.8,3590.262843726,5156.0,0.09927349570421558,1981.0,0.8593516749280437,0.444,0.197136,0.49372799999999994,1,1,0.444,8.776954070013614,0.3055636963798183,88.0,41
EXPERIAN,Experian Plc,2022,45.5,GBJE93905,7490,1904.0,20.0,8778.63337200534,3203.10223551447,622.1969529127499,5348.46965107726,24449.473395829,21313.0,0.07087628865979384,5575.53113649087,3.4202367566765273,0.455,0.20702500000000001,0.4959500000000001,1,1,0.455,9.080076022122881,0.6351251840942559,118.0,74
SHELL,Shell Plc,2022,54.5,GB04366849,0610,2001.0,23.0,367106.510746768,159593.188292949,35058.8441330154,315433.47519190505,162873.857597363,93000.0,0.09550046950052372,207513.32245381898,1.0089365598494575,0.545,0.29702500000000004,0.49595,1,1,0.545,12.639734497244369,0.5652673444328062,21.0,06
ASSOCIATED BRITISH FOODS,Associated British Foods Plc,2022,33.0,GB00293262,1089,1933.0,11.0,19775.0,11554.0,700.0,16997.0,10485.724463235,132273.0,0.035398230088495575,8221.0,0.9459784810738304,0.33,0.10890000000000001,0.44220000000000004,1,1,0.33,9.892173792635855,0.4157269279393173,89.0,10
MONDI,Mondi Plc,2022,33.0,GB06209386,1729,2006.0,17.0,9586.84805374569,5527.4405575851,1283.31366958963,8908.95440045695,6843.880700853,26700.0,0.13386189729879205,4059.407496160591,1.1373173055302104,0.33,0.10890000000000001,0.44220000000000004,1,1,0.33,9.168147443754119,0.4234350511662208,16.0,17
IMPERIAL BRANDS,Imperial Brands Plc,2022,40.0,GB03236483,1200,1995.0,21.0,30958.0,7473.0,1570.0,32551.0,17630.069548446,25700.0,0.05071387040506493,23485.0,1.328091916417275,0.4,0.16000000000000003,0.48,1,1,0.4,10.340386726133822,0.7586084372375477,27.0,12
WEIR,Weir Group Plc,2022,41.7,GBSC002934,2813,1895.0,19.0,4055.9,1737.9,213.4,2482.5,4332.925286528,12627.0,0.052614709435636974,2318.0,1.6398149082886657,0.41700000000000004,0.17388900000000004,0.48622200000000004,1,1,0.41700000000000004,8.307927890134737,0.5715131043664784,127.0,28
BRITISH AMERICAN TOBACCO,British American Tobacco Plc,2022,36.4,GB03407696,1200,1996.0,25.0,153546.0,75710.0,6666.0,28377.0,73369.980016324,50397.0,0.043413700128951585,77836.0,0.9847601371336537,0.364,0.132496,0.463008,1,1,0.364,11.941755475383125,0.5069230067862399,26.0,12
INTERTEK,Intertek Group Plc,2022,36.4,GB04267576,7120,2000.0,31.0,3660.3,1318.0,288.8,3192.9,6510.598767807,43597.0,0.07890063655984482,2342.3,2.4186265518692456,0.364,0.132496,0.463008,1,1,0.364,8.205300390249398,0.6399202251181597,22.0,71
FRESNILLO,Fresnillo Plc,2022,33.0,GB06344120,2441,2006.0,21.0,4900.79700959631,3245.72274839493,225.304179801803,2075.61383456436,6645.306126988,7925.0,0.04597296712363972,1655.07426120138,1.6936796957589357,0.33,0.10890000000000001,0.44220000000000004,1,1,0.33,8.49715312589148,0.3377153262950004,16.0,24
GSK,GSK Plc,2022,27.3,GB03888792,2120,1999.0,30.0,60146.0,10096.0,14956.0,36646.0,58858.484071435,69400.0,0.248661590130682,50050.0,1.8107352786791309,0.273,0.07452900000000001,0.39694200000000013,1,0,0.273,11.004530218775948,0.8321417883150999,23.0,21
OCADO,Ocado Group Plc,2022,30.8,GB07098618,4778,2009.0,19.0,4813.2,1934.3,-455.5,2688.3,5139.508097548,19744.0,-0.09463558547328181,2878.8999999999996,1.6659204058730157,0.308,0.094864,0.426272,1,1,0.308,8.479117422564007,0.5981259868694423,13.0,47
AIRTEL AFRICA,Airtel Africa Plc,2022,30.8,GB11462215,6190,2017.0,25.0,9022.66386522567,3077.04674895033,535.735817897602,4256.79681551216,4002.431566803,4000.0,0.059376679204728694,5945.61711627534,1.1025622622847786,0.308,0.094864,0.426272,1,1,0.308,9.107494898194709,0.6589647143113019,5.0,61
ANTOFAGASTA,Antofagasta Plc,2022,30.0,GB01627889,0729,1981.0,30.0,15112.9480004532,9648.99204950447,1270.3020174410299,4888.88119549925,15236.41514601,6359.0,0.08405388660127307,5463.95595094873,1.3697109985648053,0.3,0.09,0.42000000000000004,1,1,0.3,9.623307138847812,0.36154137172872425,41.0,07
FRASERS,Frasers Group Plc,2022,28.6,GB06035106,4764,2006.0,14.0,4142.7,1308.6,249.8,4853.3,3376.599192169,30353.0,0.06029883892147634,2834.1,1.499191153636276,0.28600000000000003,0.08179600000000002,0.4084080000000001,1,0,0.28600000000000003,8.329103028159414,0.6841190527916576,16.0,47
NEXT,Next Plc,2021,40.0,GB04412362,4791,2001.0,16.0,3981.8,1010.0,677.5,4628.4,9955.228210186,44626.0,0.17014917876337335,2971.8,3.246528758397207,0.4,0.16000000000000003,0.48,0,1,0.0,8.289489257345696,0.7463458737254508,20.0,47
NEXT,Next Plc,2021,40.0,GB01579589,7320,1980.0,13.0,444.758,61.459,-69.219,470.055,1141.577101202,2686.0,-0.11873999054673742,383.299,3.42855238399759,0.4,0.16000000000000003,0.48,0,1,0.0,6.268012441050478,0.8618147397011409,41.0,73
